Clave Entidad,Nombre Entidad,Clave Distrito,Nombre Distrito,Clave Municipio,Nombre Municipio,Seccion,Lista Hombres,Lista Mujeres,Lista No Binario,Lista Nominal
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,48.0,711,642,0,1353
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,52.0,737,733,0,1470
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,53.0,1291,1306,0,2597
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,54.0,1275,1222,0,2497
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,55.0,607,588,0,1195
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,56.0,538,490,0,1028
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,57.0,817,887,0,1704
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,58.0,328,366,0,694
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,59.0,565,573,0,1138
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,60.0,783,777,0,1560
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,61.0,464,455,0,919
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,62.0,472,438,0,910
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,63.0,406,347,0,753
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,64.0,473,409,0,882
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,65.0,553,490,0,1043
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,66.0,363,299,0,662
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,67.0,420,312,0,732
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,68.0,426,276,0,702
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,69.0,341,252,0,593
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,71.0,724,635,0,1359
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,72.0,1135,1036,0,2171
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,73.0,1140,1059,0,2199
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,74.0,783,770,0,1553
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,75.0,513,508,0,1021
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,76.0,910,987,0,1897
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,77.0,473,493,0,966
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,78.0,532,525,0,1057
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,79.0,493,471,0,964
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,80.0,396,345,0,741
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,81.0,472,368,0,840
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,82.0,384,348,0,732
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,83.0,563,361,0,924
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,84.0,581,341,0,922
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,85.0,525,373,0,898
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,86.0,580,458,0,1038
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,87.0,414,318,0,732
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,88.0,315,272,0,587
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,89.0,294,274,0,568
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,90.0,653,617,0,1270
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,91.0,652,651,0,1303
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,92.0,601,543,0,1144
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,93.0,943,982,0,1925
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,94.0,585,662,0,1247
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,95.0,317,245,0,562
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,96.0,454,338,0,792
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,97.0,366,220,0,586
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,98.0,397,328,0,725
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,99.0,318,275,0,593
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,100.0,458,387,0,845
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,101.0,373,343,0,716
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,102.0,960,937,0,1897
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,103.0,217,236,0,453
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,104.0,542,601,0,1143
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,105.0,542,551,0,1093
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,106.0,432,445,0,877
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,107.0,626,547,0,1173
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,108.0,486,446,0,932
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,109.0,611,516,0,1127
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,110.0,480,423,0,903
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,111.0,272,241,0,513
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,112.0,305,226,0,531
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,113.0,469,269,0,738
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,114.0,436,293,0,729
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,115.0,580,364,0,944
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,116.0,510,460,0,970
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,117.0,525,572,0,1097
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,118.0,274,253,0,527
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,119.0,266,266,0,532
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,120.0,415,409,0,824
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,121.0,335,308,0,643
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,122.0,341,395,0,736
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,123.0,374,383,0,757
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,124.0,445,448,0,893
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,125.0,436,469,0,905
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,126.0,2784,3098,0,5882
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,127.0,1077,1017,0,2094
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,128.0,872,966,0,1838
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,129.0,209,251,0,460
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,130.0,271,345,0,616
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,131.0,413,413,0,826
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,132.0,368,406,0,774
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,133.0,495,488,0,983
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,134.0,443,419,0,862
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,135.0,493,374,0,867
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,136.0,216,264,0,480
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,137.0,329,283,0,612
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,138.0,343,299,0,642
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,139.0,442,412,0,854
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,140.0,301,322,0,623
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,141.0,327,313,0,640
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,142.0,304,357,0,661
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,143.0,412,344,0,756
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,451.0,767,795,0,1562
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,452.0,647,649,0,1296
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,453.0,506,523,0,1029
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,454.0,578,578,0,1156
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,455.0,409,449,0,858
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,456.0,317,309,0,626
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,457.0,477,478,0,955
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,458.0,561,508,0,1069
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,459.0,380,367,0,747
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,460.0,575,541,0,1116
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,461.0,274,247,0,521
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,462.0,251,244,0,495
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,463.0,345,370,0,715
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,464.0,282,261,0,543
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,465.0,328,312,0,640
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,466.0,322,306,0,628
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,467.0,231,225,0,456
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,468.0,257,232,0,489
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,469.0,281,272,0,553
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,470.0,304,294,0,598
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,471.0,341,351,0,692
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,472.0,829,821,0,1650
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,473.0,624,647,0,1271
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,474.0,802,783,0,1585
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,475.0,674,680,0,1354
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,476.0,536,559,0,1095
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,477.0,673,668,0,1341
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,478.0,577,542,0,1119
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,479.0,543,512,0,1055
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,480.0,540,518,0,1058
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,481.0,707,672,0,1379
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,482.0,347,357,0,704
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,483.0,536,440,0,976
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,484.0,532,533,0,1065
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,485.0,508,529,0,1037
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,486.0,414,412,0,826
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,487.0,403,379,0,782
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,488.0,360,332,0,692
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,489.0,337,332,0,669
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,490.0,391,379,0,770
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,492.0,1535,1488,0,3023
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,493.0,1281,1192,0,2473
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,494.0,462,456,0,918
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,495.0,305,291,0,596
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,496.0,293,298,0,591
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,497.0,934,885,0,1819
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,498.0,1788,1645,0,3433
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,499.0,321,359,0,680
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,500.0,644,587,0,1231
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,501.0,308,291,0,599
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,502.0,597,569,0,1166
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,503.0,493,415,0,908
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,504.0,518,492,0,1010
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,505.0,442,412,0,854
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,506.0,391,390,0,781
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,507.0,300,253,0,553
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,508.0,379,401,0,780
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,509.0,229,197,0,426
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,510.0,924,958,0,1882
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,511.0,690,741,0,1431
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,512.0,295,345,0,640
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,513.0,358,345,0,703
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,514.0,431,430,0,861
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,515.0,398,343,0,741
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,516.0,803,833,0,1636
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,517.0,262,310,0,572
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,518.0,708,661,0,1369
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,519.0,477,485,0,962
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,520.0,702,666,0,1368
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,521.0,686,657,0,1343
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,522.0,970,933,0,1903
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,523.0,295,306,0,601
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,524.0,333,328,0,661
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,525.0,703,662,0,1365
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,526.0,445,451,0,896
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,527.0,475,455,0,930
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,528.0,470,504,0,974
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,529.0,426,413,0,839
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,530.0,483,493,0,976
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,531.0,600,595,0,1195
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,532.0,414,406,0,820
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,533.0,633,637,0,1270
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,534.0,450,457,0,907
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,535.0,489,478,0,967
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,536.0,839,810,0,1649
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,537.0,310,335,0,645
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,538.0,518,475,0,993
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,539.0,447,474,0,921
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,540.0,260,250,0,510
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,541.0,363,351,0,714
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,542.0,398,370,0,768
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,543.0,387,376,0,763
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,544.0,453,430,0,883
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,545.0,361,371,0,732
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,546.0,431,412,0,843
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,547.0,449,447,0,896
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,548.0,634,686,0,1320
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,549.0,394,415,0,809
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,550.0,366,379,0,745
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,551.0,523,505,0,1028
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,552.0,376,366,0,742
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,553.0,426,381,0,807
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,554.0,366,333,0,699
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,555.0,265,266,0,531
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,556.0,470,468,0,938
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,557.0,322,319,0,641
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,558.0,469,460,0,929
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,559.0,597,516,0,1113
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,560.0,367,347,0,714
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,561.0,452,417,0,869
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,562.0,427,413,0,840
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,563.0,460,461,0,921
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,564.0,502,462,0,964
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,565.0,407,394,0,801
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,566.0,427,406,0,833
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,567.0,395,363,0,758
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,568.0,464,446,0,910
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,569.0,455,431,0,886
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,570.0,475,449,0,924
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,571.0,627,607,0,1234
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,572.0,334,305,0,639
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,573.0,420,417,0,837
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,574.0,266,242,0,508
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,575.0,460,401,0,861
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,576.0,334,332,0,666
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,577.0,335,304,0,639
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,849.0,737,709,0,1446
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,850.0,612,629,0,1241
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,851.0,699,616,0,1315
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,852.0,1318,1281,0,2599
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,853.0,469,395,0,864
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,854.0,616,651,0,1267
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,855.0,500,504,0,1004
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,856.0,339,307,0,646
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,857.0,634,656,0,1290
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,858.0,341,331,0,672
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,859.0,369,367,0,736
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,860.0,516,503,0,1019
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,861.0,539,554,0,1093
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,862.0,682,687,0,1369
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,863.0,743,667,0,1410
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,864.0,338,294,0,632
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,865.0,317,312,0,629
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,866.0,624,630,0,1254
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,867.0,524,512,0,1036
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,868.0,383,390,0,773
