CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,907,1,27.0,21.0,4.0,2.0,9.0,6.0,2.0,123.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,209.0,441
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,908,1,35.0,23.0,5.0,5.0,5.0,22.0,3.0,109.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,11.0,233.0,509
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,909,1,25.0,15.0,7.0,4.0,6.0,7.0,3.0,212.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,303.0,520
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,910,1,60.0,21.0,5.0,5.0,5.0,12.0,3.0,90.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,8.0,228.0,465
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,911,1,52.0,18.0,4.0,5.0,4.0,6.0,1.0,71.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,170.0,400
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,912,1,38.0,12.0,8.0,4.0,11.0,4.0,5.0,141.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,12.0,252.0,474
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,913,1,37.0,18.0,7.0,3.0,5.0,7.0,4.0,130.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,231.0,455
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,914,1,93.0,19.0,6.0,16.0,5.0,15.0,7.0,90.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,272.0,698
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,915,1,81.0,20.0,4.0,5.0,9.0,7.0,3.0,101.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,255.0,651
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,916,1,27.0,14.0,6.0,3.0,5.0,9.0,5.0,120.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,3.0,7.0,213.0,425
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,917,1,36.0,32.0,9.0,8.0,12.0,4.0,2.0,162.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,290.0,593
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,918,1,29.0,13.0,5.0,6.0,6.0,5.0,2.0,91.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,170.0,392
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,919,1,68.0,20.0,2.0,8.0,4.0,10.0,2.0,137.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,271.0,666
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,920,2,63.0,20.0,9.0,12.0,11.0,13.0,5.0,137.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,289.0,711
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,921,1,40.0,15.0,2.0,7.0,3.0,9.0,4.0,131.0,9.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,239.0,421
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,8,SOLIDARIDAD,922,1,57.0,7.0,5.0,2.0,1.0,10.0,0.0,55.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,155.0,394
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,208,5,329.0,302.0,85.0,39.0,81.0,87.0,23.0,1127.0,55.0,21.0,7.0,6.0,2.0,6.0,7.0,1.0,5.0,11.0,7.0,8.0,11.0,0.0,100.0,2320.0,3492
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,210,6,343.0,446.0,218.0,36.0,44.0,185.0,19.0,845.0,39.0,66.0,21.0,11.0,5.0,10.0,18.0,3.0,0.0,23.0,7.0,0.0,6.0,0.0,125.0,2470.0,3096
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,211,6,224.0,727.0,327.0,26.0,19.0,106.0,4.0,165.0,17.0,66.0,20.0,1.0,4.0,5.0,5.0,4.0,0.0,9.0,1.0,0.0,2.0,0.0,43.0,1775.0,1977
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,214,1,42.0,16.0,5.0,5.0,10.0,11.0,0.0,65.0,7.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,12.0,186.0,322
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,923,1,65.0,38.0,12.0,4.0,5.0,19.0,2.0,173.0,4.0,12.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,17.0,359.0,628
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,924,5,223.0,380.0,93.0,43.0,57.0,78.0,33.0,1002.0,43.0,28.0,6.0,0.0,2.0,5.0,12.0,0.0,1.0,14.0,9.0,0.0,4.0,2.0,99.0,2134.0,3090
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,925,1,52.0,31.0,18.0,9.0,4.0,16.0,1.0,139.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,5.0,297.0,549
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,926,1,42.0,81.0,15.0,11.0,14.0,18.0,3.0,209.0,7.0,8.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,29.0,452.0,715
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,927,1,37.0,18.0,9.0,3.0,9.0,13.0,4.0,125.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,11.0,247.0,397
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,928,1,39.0,87.0,28.0,6.0,21.0,22.0,2.0,200.0,6.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,22.0,458.0,711
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,929,2,65.0,74.0,27.0,7.0,12.0,27.0,0.0,232.0,15.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,31.0,512.0,769
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,930,1,31.0,47.0,13.0,7.0,9.0,0.0,2.0,145.0,2.0,28.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,15.0,309.0,441
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,931,1,53.0,63.0,12.0,4.0,8.0,19.0,5.0,142.0,3.0,12.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,345.0,501
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,932,1,24.0,50.0,23.0,6.0,4.0,10.0,3.0,145.0,5.0,6.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,13.0,301.0,441
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,933,1,45.0,61.0,12.0,7.0,6.0,14.0,3.0,124.0,7.0,8.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,14.0,312.0,492
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,934,1,24.0,72.0,28.0,9.0,9.0,9.0,2.0,128.0,7.0,6.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,3.0,0.0,2.0,1.0,8.0,320.0,528
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,935,1,36.0,60.0,12.0,5.0,9.0,16.0,3.0,136.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,308.0,486
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,936,1,55.0,82.0,26.0,9.0,7.0,9.0,3.0,178.0,4.0,6.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,401.0,615
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,937,1,25.0,82.0,10.0,3.0,10.0,13.0,5.0,136.0,10.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,19.0,333.0,496
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,938,1,25.0,60.0,9.0,2.0,8.0,9.0,1.0,117.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,15.0,262.0,427
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,939,1,20.0,61.0,7.0,4.0,4.0,10.0,6.0,98.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,235.0,362
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,940,1,37.0,53.0,16.0,6.0,6.0,11.0,4.0,125.0,6.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,283.0,437
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,941,1,41.0,40.0,11.0,1.0,2.0,4.0,2.0,71.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,193.0,300
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,942,1,22.0,41.0,14.0,4.0,4.0,9.0,3.0,86.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,203.0,340
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,943,1,24.0,41.0,17.0,5.0,11.0,24.0,2.0,147.0,11.0,6.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,19.0,324.0,512
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,944,1,28.0,47.0,13.0,3.0,5.0,8.0,3.0,107.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,8.0,243.0,373
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,945,1,27.0,41.0,10.0,3.0,7.0,13.0,3.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,18.0,138.0,337
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,946,1,42.0,42.0,12.0,4.0,6.0,15.0,1.0,6.0,8.0,6.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,167.0,429
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,947,1,43.0,33.0,18.0,5.0,4.0,15.0,3.0,114.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,14.0,257.0,472
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,948,1,46.0,59.0,16.0,8.0,8.0,13.0,3.0,168.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,23.0,363.0,656
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,949,2,54.0,69.0,18.0,9.0,4.0,21.0,3.0,184.0,7.0,7.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,20.0,408.0,538
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,950,1,35.0,60.0,14.0,5.0,3.0,12.0,1.0,109.0,6.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,36.0,294.0,518
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,951,1,20.0,79.0,17.0,11.0,7.0,7.0,3.0,119.0,5.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,303.0,505
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,952,1,38.0,69.0,27.0,8.0,10.0,21.0,3.0,142.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,339.0,577
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,953,1,22.0,31.0,8.0,5.0,14.0,12.0,2.0,134.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,11.0,262.0,434
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,954,1,30.0,68.0,12.0,5.0,11.0,12.0,5.0,121.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,288.0,439
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,955,1,43.0,62.0,17.0,4.0,9.0,6.0,3.0,120.0,2.0,17.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,321.0,512
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,956,1,67.0,52.0,28.0,8.0,4.0,10.0,2.0,106.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,14.0,316.0,503
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,957,1,28.0,74.0,18.0,5.0,6.0,15.0,5.0,141.0,7.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,19.0,334.0,534
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,958,1,45.0,57.0,22.0,7.0,9.0,16.0,3.0,141.0,7.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,23.0,345.0,541
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,9,TULUM,959,2,61.0,101.0,34.0,18.0,16.0,18.0,4.0,251.0,9.0,10.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,36.0,577.0,927
3,23,QUINTANA ROO,1,PLAYA DEL CARMEN,11,PUERTO MORELOS,971,1,6.0,15.0,1.0,2.0,3.0,1.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,70
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,215,4,131.0,327.0,263.0,26.0,42.0,45.0,23.0,617.0,38.0,20.0,10.0,1.0,0.0,8.0,10.0,0.0,0.0,13.0,7.0,1.0,4.0,0.0,84.0,1670.0,2449
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,216,2,67.0,182.0,106.0,19.0,16.0,20.0,9.0,246.0,17.0,6.0,6.0,3.0,2.0,6.0,7.0,0.0,1.0,7.0,2.0,1.0,6.0,0.0,50.0,779.0,1069
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,217,3,123.0,238.0,235.0,31.0,35.0,39.0,21.0,515.0,24.0,17.0,5.0,0.0,4.0,7.0,9.0,1.0,1.0,11.0,2.0,0.0,5.0,1.0,61.0,1385.0,2051
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,218,2,84.0,168.0,119.0,15.0,19.0,18.0,19.0,374.0,10.0,13.0,1.0,0.0,2.0,8.0,8.0,0.0,0.0,4.0,3.0,1.0,3.0,1.0,40.0,910.0,1267
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,219,2,80.0,201.0,138.0,21.0,25.0,26.0,8.0,405.0,14.0,10.0,3.0,1.0,4.0,8.0,2.0,0.0,0.0,7.0,3.0,1.0,3.0,0.0,36.0,996.0,1373
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,220,2,64.0,168.0,95.0,12.0,21.0,15.0,17.0,347.0,6.0,7.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,28.0,799.0,1055
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,221,3,101.0,140.0,116.0,20.0,25.0,20.0,11.0,385.0,12.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,8.0,4.0,0.0,2.0,0.0,41.0,899.0,856
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,222,3,134.0,206.0,167.0,28.0,28.0,27.0,15.0,400.0,14.0,9.0,5.0,1.0,0.0,5.0,11.0,3.0,0.0,8.0,5.0,1.0,4.0,0.0,46.0,1117.0,1509
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,223,4,148.0,306.0,199.0,44.0,41.0,39.0,25.0,605.0,35.0,14.0,7.0,2.0,1.0,11.0,16.0,1.0,0.0,12.0,7.0,0.0,6.0,18.0,75.0,1612.0,2313
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,224,2,87.0,192.0,165.0,19.0,24.0,19.0,8.0,365.0,25.0,19.0,6.0,1.0,0.0,11.0,2.0,1.0,0.0,9.0,4.0,1.0,5.0,0.0,38.0,1001.0,1456
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,225,3,95.0,231.0,143.0,22.0,25.0,40.0,13.0,466.0,24.0,8.0,5.0,0.0,2.0,5.0,3.0,0.0,0.0,8.0,4.0,0.0,3.0,0.0,37.0,1134.0,1572
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,226,3,136.0,325.0,176.0,23.0,38.0,47.0,29.0,571.0,26.0,23.0,5.0,0.0,2.0,1.0,11.0,0.0,0.0,11.0,5.0,0.0,1.0,0.0,54.0,1484.0,2034
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,227,3,68.0,288.0,171.0,18.0,53.0,30.0,28.0,542.0,22.0,3.0,10.0,0.0,0.0,4.0,3.0,2.0,0.0,7.0,4.0,1.0,4.0,0.0,39.0,1297.0,1736
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,228,2,57.0,219.0,103.0,14.0,33.0,25.0,7.0,510.0,23.0,5.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,41.0,1067.0,1422
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,229,3,85.0,274.0,310.0,21.0,43.0,34.0,11.0,345.0,76.0,5.0,11.0,0.0,1.0,5.0,6.0,4.0,0.0,11.0,3.0,0.0,4.0,0.0,78.0,1327.0,1851
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,230,4,162.0,279.0,329.0,25.0,24.0,28.0,23.0,293.0,36.0,4.0,7.0,0.0,0.0,5.0,9.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,94.0,1325.0,1751
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,231,3,33.0,183.0,233.0,32.0,42.0,36.0,17.0,381.0,75.0,4.0,2.0,0.0,1.0,3.0,6.0,1.0,0.0,9.0,3.0,1.0,8.0,0.0,57.0,1127.0,1583
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,232,3,67.0,231.0,217.0,37.0,47.0,24.0,23.0,265.0,87.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,14.0,1.0,0.0,4.0,0.0,54.0,1081.0,1495
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,233,2,67.0,192.0,228.0,13.0,21.0,21.0,12.0,194.0,30.0,13.0,6.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,2.0,3.0,3.0,0.0,39.0,855.0,1038
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,234,5,89.0,589.0,403.0,25.0,61.0,39.0,14.0,486.0,43.0,13.0,11.0,0.0,4.0,9.0,6.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,86.0,1885.0,2507
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,235,3,52.0,332.0,157.0,26.0,44.0,25.0,13.0,325.0,29.0,10.0,5.0,0.0,2.0,8.0,10.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,43.0,1088.0,1593
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,237,2,74.0,185.0,253.0,16.0,18.0,28.0,19.0,174.0,32.0,12.0,7.0,1.0,1.0,8.0,13.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,38.0,889.0,1106
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,238,3,63.0,193.0,299.0,52.0,29.0,43.0,13.0,300.0,48.0,12.0,11.0,1.0,1.0,8.0,8.0,1.0,0.0,10.0,0.0,0.0,3.0,1.0,45.0,1141.0,1478
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,239,2,55.0,284.0,124.0,36.0,29.0,21.0,23.0,318.0,95.0,2.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,41.0,1052.0,1444
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,240,2,30.0,138.0,158.0,19.0,13.0,18.0,29.0,83.0,59.0,0.0,6.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48.0,613.0,812
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,241,3,57.0,227.0,181.0,25.0,27.0,32.0,15.0,594.0,12.0,7.0,9.0,1.0,0.0,8.0,11.0,0.0,0.0,16.0,5.0,2.0,0.0,0.0,46.0,1275.0,1764
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,242,2,31.0,158.0,123.0,12.0,24.0,30.0,7.0,215.0,12.0,6.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,32.0,677.0,1223
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,243,1,21.0,86.0,78.0,7.0,7.0,5.0,4.0,65.0,8.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.0,299.0,403
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,244,3,29.0,255.0,328.0,35.0,20.0,14.0,17.0,205.0,32.0,4.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,55.0,1009.0,1349
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,245,1,22.0,118.0,83.0,13.0,17.0,18.0,7.0,117.0,26.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,32.0,466.0,700
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,247,4,94.0,343.0,349.0,39.0,54.0,42.0,31.0,315.0,48.0,8.0,10.0,3.0,2.0,4.0,11.0,1.0,1.0,15.0,4.0,0.0,5.0,0.0,97.0,1476.0,2144
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,248,1,43.0,72.0,47.0,9.0,12.0,9.0,3.0,94.0,14.0,7.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,27.0,351.0,485
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,249,3,70.0,399.0,286.0,25.0,37.0,32.0,11.0,363.0,24.0,5.0,10.0,0.0,7.0,5.0,16.0,2.0,0.0,13.0,8.0,0.0,7.0,0.0,88.0,1408.0,1897
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,250,2,48.0,178.0,336.0,18.0,17.0,20.0,9.0,92.0,48.0,3.0,5.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,44.0,829.0,1049
3,23,QUINTANA ROO,2,CHETUMAL,3,FELIPE CARRILLO PUERTO,251,3,62.0,246.0,317.0,39.0,31.0,18.0,43.0,299.0,98.0,9.0,1.0,2.0,2.0,7.0,6.0,0.0,1.0,10.0,0.0,2.0,6.0,0.0,70.0,1269.0,1834
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,262,4,198.0,414.0,307.0,17.0,47.0,94.0,100.0,666.0,43.0,36.0,10.0,0.0,1.0,1.0,6.0,1.0,0.0,5.0,2.0,0.0,3.0,1.0,69.0,2021.0,2419
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,263,4,199.0,336.0,190.0,25.0,52.0,103.0,90.0,536.0,28.0,26.0,17.0,2.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,64.0,1680.0,2113
