CLAVE ENTIDAD,NOMBRE ENTIDAD,CLAVE DISTRITO,NOMBRE DISTRITO,CLAVE MUNICIPIO,MUNICIPIO,SECCION,LISTA HOMBRES,LISTA MUJERES,LISTA NO BINARIO,LISTA NOMINAL,LISTA_18_HOMBRES,LISTA_18_MUJERES,LISTA_18_NOBINARIO,LISTA_19_HOMBRES,LISTA_19_MUJERES,LISTA_19_NOBINARIO,LISTA_20_24_HOMBRES,LISTA_20_24_MUJERES,LISTA_20_24_NOBINARIO,LISTA_25_29_HOMBRES,LISTA_25_29_MUJERES,LISTA_25_29_NOBINARIO,LISTA_30_34_HOMBRES,LISTA_30_34_MUJERES,LISTA_30_34_NOBINARIO,LISTA_35_39_HOMBRES,LISTA_35_39_MUJERES,LISTA_35_39_NOBINARIO,LISTA_40_44_HOMBRES,LISTA_40_44_MUJERES,LISTA_40_44_NOBINARIO,LISTA_45_49_HOMBRES,LISTA_45_49_MUJERES,LISTA_45_49_NOBINARIO,LISTA_50_54_HOMBRES,LISTA_50_54_MUJERES,LISTA_50_54_NOBINARIO,LISTA_55_59_HOMBRES,LISTA_55_59_MUJERES,LISTA_55_59_NOBINARIO,LISTA_60_64_HOMBRES,LISTA_60_64_MUJERES,LISTA_60_64_NOBINARIO,LISTA_65_Y_MAS_HOMBRES,LISTA_65_Y_MAS_MUJERES,LISTA_65_Y_MAS_NOBINARIO
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,82.0,384,348,0,732,7.0,7.0,0.0,7.0,4.0,0.0,39.0,37.0,0.0,47.0,39.0,0.0,63.0,35.0,0.0,45.0,38.0,0.0,46.0,44.0,0.0,28.0,22.0,0.0,21.0,21.0,0.0,19.0,23.0,0.0,15.0,23.0,0.0,47.0,55.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,83.0,563,361,0,924,5.0,4.0,0.0,8.0,7.0,0.0,53.0,40.0,0.0,76.0,48.0,0.0,77.0,45.0,0.0,69.0,47.0,0.0,76.0,29.0,0.0,46.0,31.0,0.0,52.0,29.0,0.0,34.0,17.0,0.0,30.0,19.0,0.0,37.0,45.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,84.0,581,341,0,922,8.0,4.0,0.0,15.0,4.0,0.0,35.0,38.0,0.0,95.0,63.0,0.0,89.0,42.0,0.0,101.0,44.0,0.0,74.0,35.0,0.0,50.0,34.0,0.0,35.0,15.0,0.0,23.0,10.0,0.0,21.0,15.0,0.0,35.0,37.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,85.0,525,373,0,898,6.0,4.0,0.0,8.0,6.0,0.0,53.0,41.0,0.0,133.0,88.0,0.0,98.0,47.0,0.0,53.0,42.0,0.0,51.0,39.0,0.0,39.0,24.0,0.0,32.0,21.0,0.0,15.0,15.0,0.0,13.0,9.0,0.0,24.0,37.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,86.0,580,458,0,1038,3.0,4.0,0.0,11.0,8.0,0.0,57.0,66.0,0.0,117.0,77.0,0.0,97.0,55.0,0.0,59.0,46.0,0.0,52.0,38.0,0.0,51.0,43.0,0.0,39.0,22.0,0.0,28.0,24.0,0.0,17.0,21.0,0.0,49.0,54.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,87.0,414,318,0,732,7.0,3.0,0.0,5.0,5.0,0.0,49.0,36.0,0.0,75.0,53.0,0.0,59.0,41.0,0.0,52.0,35.0,0.0,44.0,31.0,0.0,27.0,26.0,0.0,23.0,15.0,0.0,16.0,10.0,0.0,15.0,16.0,0.0,42.0,47.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,88.0,315,272,0,587,4.0,2.0,0.0,7.0,5.0,0.0,30.0,36.0,0.0,44.0,34.0,0.0,59.0,23.0,0.0,41.0,44.0,0.0,30.0,28.0,0.0,29.0,22.0,0.0,19.0,10.0,0.0,15.0,17.0,0.0,11.0,12.0,0.0,26.0,39.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,89.0,294,274,0,568,4.0,4.0,0.0,4.0,3.0,0.0,33.0,30.0,0.0,35.0,35.0,0.0,29.0,35.0,0.0,37.0,38.0,0.0,38.0,26.0,0.0,33.0,23.0,0.0,15.0,14.0,0.0,14.0,17.0,0.0,20.0,21.0,0.0,32.0,28.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,90.0,653,617,0,1270,10.0,5.0,0.0,3.0,13.0,0.0,66.0,53.0,0.0,90.0,82.0,0.0,102.0,76.0,0.0,76.0,62.0,0.0,51.0,62.0,0.0,55.0,44.0,0.0,50.0,49.0,0.0,45.0,47.0,0.0,42.0,49.0,0.0,63.0,75.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,91.0,652,651,0,1303,7.0,3.0,0.0,10.0,2.0,0.0,53.0,53.0,0.0,77.0,93.0,0.0,98.0,73.0,0.0,81.0,67.0,0.0,63.0,58.0,0.0,40.0,33.0,0.0,51.0,52.0,0.0,48.0,67.0,0.0,55.0,65.0,0.0,69.0,85.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,92.0,601,543,0,1144,4.0,6.0,0.0,4.0,4.0,0.0,49.0,45.0,0.0,49.0,54.0,0.0,73.0,65.0,0.0,73.0,60.0,0.0,80.0,63.0,0.0,49.0,36.0,0.0,61.0,52.0,0.0,40.0,45.0,0.0,35.0,42.0,0.0,84.0,71.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,93.0,943,982,0,1925,10.0,13.0,0.0,9.0,8.0,0.0,86.0,75.0,0.0,131.0,133.0,0.0,118.0,122.0,0.0,113.0,108.0,0.0,97.0,75.0,0.0,77.0,100.0,0.0,90.0,84.0,0.0,62.0,81.0,0.0,55.0,70.0,0.0,95.0,113.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,94.0,585,662,0,1247,7.0,3.0,0.0,11.0,9.0,0.0,55.0,65.0,0.0,75.0,85.0,0.0,83.0,80.0,0.0,88.0,88.0,0.0,58.0,60.0,0.0,43.0,64.0,0.0,36.0,39.0,0.0,32.0,36.0,0.0,29.0,48.0,0.0,68.0,85.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,95.0,317,245,0,562,3.0,4.0,0.0,5.0,0.0,0.0,31.0,24.0,0.0,39.0,24.0,0.0,47.0,33.0,0.0,53.0,27.0,0.0,30.0,25.0,0.0,29.0,22.0,0.0,18.0,16.0,0.0,16.0,11.0,0.0,17.0,21.0,0.0,29.0,38.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,96.0,454,338,0,792,3.0,6.0,0.0,4.0,9.0,0.0,46.0,31.0,0.0,83.0,67.0,0.0,84.0,48.0,0.0,63.0,46.0,0.0,43.0,33.0,0.0,41.0,24.0,0.0,21.0,20.0,0.0,19.0,12.0,0.0,12.0,11.0,0.0,35.0,31.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,97.0,366,220,0,586,3.0,2.0,0.0,6.0,7.0,0.0,37.0,30.0,0.0,86.0,52.0,0.0,62.0,27.0,0.0,49.0,21.0,0.0,31.0,21.0,0.0,19.0,12.0,0.0,19.0,13.0,0.0,20.0,11.0,0.0,9.0,7.0,0.0,25.0,17.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,98.0,397,328,0,725,1.0,6.0,0.0,10.0,6.0,0.0,34.0,24.0,0.0,48.0,36.0,0.0,60.0,41.0,0.0,38.0,39.0,0.0,52.0,49.0,0.0,35.0,31.0,0.0,31.0,18.0,0.0,24.0,9.0,0.0,14.0,15.0,0.0,50.0,54.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,99.0,318,275,0,593,5.0,1.0,0.0,5.0,3.0,0.0,30.0,27.0,0.0,45.0,27.0,0.0,44.0,27.0,0.0,38.0,36.0,0.0,36.0,34.0,0.0,35.0,28.0,0.0,21.0,26.0,0.0,21.0,6.0,0.0,18.0,16.0,0.0,20.0,44.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,100.0,458,387,0,845,11.0,2.0,0.0,7.0,5.0,0.0,45.0,35.0,0.0,60.0,68.0,0.0,79.0,65.0,0.0,54.0,41.0,0.0,48.0,31.0,0.0,31.0,27.0,0.0,29.0,33.0,0.0,37.0,19.0,0.0,22.0,22.0,0.0,35.0,39.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,101.0,373,343,0,716,4.0,7.0,0.0,8.0,7.0,0.0,35.0,38.0,0.0,44.0,35.0,0.0,64.0,55.0,0.0,41.0,37.0,0.0,39.0,35.0,0.0,27.0,27.0,0.0,18.0,17.0,0.0,25.0,21.0,0.0,25.0,28.0,0.0,43.0,36.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,102.0,960,937,0,1897,21.0,14.0,0.0,23.0,22.0,0.0,106.0,84.0,0.0,143.0,116.0,0.0,130.0,116.0,0.0,116.0,93.0,0.0,75.0,82.0,0.0,54.0,87.0,0.0,75.0,85.0,0.0,84.0,98.0,0.0,62.0,61.0,0.0,71.0,79.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,103.0,217,236,0,453,3.0,2.0,0.0,2.0,1.0,0.0,13.0,18.0,0.0,26.0,16.0,0.0,36.0,28.0,0.0,30.0,28.0,0.0,17.0,18.0,0.0,14.0,14.0,0.0,10.0,13.0,0.0,15.0,18.0,0.0,16.0,26.0,0.0,35.0,54.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,104.0,542,601,0,1143,6.0,6.0,0.0,9.0,9.0,0.0,38.0,50.0,0.0,47.0,61.0,0.0,74.0,59.0,0.0,63.0,70.0,0.0,62.0,56.0,0.0,28.0,30.0,0.0,29.0,35.0,0.0,36.0,46.0,0.0,45.0,68.0,0.0,105.0,111.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,105.0,542,551,0,1093,1.0,1.0,0.0,9.0,7.0,0.0,41.0,43.0,0.0,71.0,48.0,0.0,67.0,68.0,0.0,81.0,70.0,0.0,44.0,48.0,0.0,29.0,27.0,0.0,37.0,31.0,0.0,29.0,40.0,0.0,42.0,55.0,0.0,91.0,113.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,106.0,432,445,0,877,7.0,3.0,0.0,1.0,4.0,0.0,39.0,34.0,0.0,50.0,50.0,0.0,60.0,62.0,0.0,51.0,46.0,0.0,46.0,33.0,0.0,28.0,29.0,0.0,31.0,25.0,0.0,21.0,38.0,0.0,34.0,41.0,0.0,64.0,80.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,107.0,626,547,0,1173,8.0,5.0,0.0,11.0,7.0,0.0,55.0,60.0,0.0,77.0,69.0,0.0,89.0,73.0,0.0,67.0,66.0,0.0,80.0,47.0,0.0,63.0,51.0,0.0,35.0,33.0,0.0,40.0,37.0,0.0,40.0,38.0,0.0,61.0,61.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,108.0,486,446,0,932,3.0,3.0,0.0,9.0,7.0,0.0,35.0,43.0,0.0,74.0,52.0,0.0,70.0,72.0,0.0,68.0,50.0,0.0,58.0,53.0,0.0,38.0,35.0,0.0,24.0,25.0,0.0,19.0,27.0,0.0,36.0,30.0,0.0,52.0,49.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,109.0,611,516,0,1127,8.0,0.0,0.0,14.0,5.0,0.0,47.0,47.0,0.0,86.0,61.0,0.0,99.0,72.0,0.0,74.0,71.0,0.0,72.0,61.0,0.0,52.0,38.0,0.0,36.0,39.0,0.0,26.0,17.0,0.0,30.0,36.0,0.0,67.0,69.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,110.0,480,423,0,903,8.0,3.0,0.0,8.0,10.0,0.0,45.0,39.0,0.0,60.0,52.0,0.0,66.0,58.0,0.0,72.0,50.0,0.0,51.0,46.0,0.0,42.0,36.0,0.0,42.0,34.0,0.0,26.0,26.0,0.0,19.0,17.0,0.0,41.0,52.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,111.0,272,241,0,513,4.0,1.0,0.0,3.0,2.0,0.0,33.0,24.0,0.0,43.0,36.0,0.0,47.0,41.0,0.0,24.0,24.0,0.0,24.0,23.0,0.0,27.0,17.0,0.0,21.0,26.0,0.0,10.0,13.0,0.0,10.0,8.0,0.0,26.0,26.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,112.0,305,226,0,531,6.0,1.0,0.0,3.0,1.0,0.0,27.0,25.0,0.0,60.0,26.0,0.0,38.0,32.0,0.0,41.0,22.0,0.0,29.0,24.0,0.0,20.0,26.0,0.0,25.0,19.0,0.0,21.0,18.0,0.0,9.0,6.0,0.0,26.0,26.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,113.0,469,269,0,738,5.0,5.0,0.0,8.0,5.0,0.0,50.0,27.0,0.0,87.0,50.0,0.0,82.0,37.0,0.0,63.0,36.0,0.0,50.0,28.0,0.0,27.0,20.0,0.0,30.0,19.0,0.0,22.0,13.0,0.0,15.0,6.0,0.0,30.0,23.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,114.0,436,293,0,729,1.0,5.0,0.0,5.0,3.0,0.0,35.0,35.0,0.0,114.0,79.0,0.0,96.0,44.0,0.0,46.0,30.0,0.0,37.0,22.0,0.0,31.0,24.0,0.0,24.0,11.0,0.0,15.0,11.0,0.0,10.0,8.0,0.0,22.0,21.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,115.0,580,364,0,944,5.0,7.0,0.0,7.0,6.0,0.0,43.0,36.0,0.0,144.0,86.0,0.0,108.0,56.0,0.0,81.0,41.0,0.0,46.0,36.0,0.0,39.0,20.0,0.0,30.0,15.0,0.0,25.0,12.0,0.0,18.0,14.0,0.0,34.0,35.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,116.0,510,460,0,970,5.0,5.0,0.0,6.0,5.0,0.0,38.0,40.0,0.0,89.0,72.0,0.0,86.0,81.0,0.0,69.0,43.0,0.0,52.0,40.0,0.0,40.0,27.0,0.0,30.0,35.0,0.0,24.0,22.0,0.0,27.0,28.0,0.0,44.0,62.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,117.0,525,572,0,1097,10.0,9.0,0.0,8.0,6.0,0.0,49.0,43.0,0.0,58.0,77.0,0.0,71.0,77.0,0.0,87.0,55.0,0.0,38.0,61.0,0.0,41.0,32.0,0.0,40.0,46.0,0.0,25.0,45.0,0.0,39.0,37.0,0.0,59.0,84.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,118.0,274,253,0,527,4.0,2.0,0.0,8.0,7.0,0.0,33.0,38.0,0.0,36.0,32.0,0.0,38.0,36.0,0.0,21.0,28.0,0.0,24.0,20.0,0.0,32.0,11.0,0.0,17.0,22.0,0.0,17.0,15.0,0.0,10.0,12.0,0.0,34.0,30.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,119.0,266,266,0,532,2.0,1.0,0.0,5.0,2.0,0.0,7.0,18.0,0.0,26.0,29.0,0.0,40.0,39.0,0.0,44.0,33.0,0.0,25.0,27.0,0.0,26.0,15.0,0.0,10.0,16.0,0.0,18.0,22.0,0.0,17.0,19.0,0.0,46.0,45.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,120.0,415,409,0,824,5.0,1.0,0.0,7.0,8.0,0.0,29.0,34.0,0.0,50.0,51.0,0.0,70.0,60.0,0.0,53.0,51.0,0.0,42.0,43.0,0.0,34.0,32.0,0.0,32.0,29.0,0.0,27.0,23.0,0.0,24.0,25.0,0.0,42.0,52.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,121.0,335,308,0,643,4.0,6.0,0.0,3.0,3.0,0.0,29.0,16.0,0.0,44.0,38.0,0.0,38.0,38.0,0.0,47.0,40.0,0.0,41.0,31.0,0.0,37.0,20.0,0.0,26.0,33.0,0.0,15.0,18.0,0.0,14.0,17.0,0.0,37.0,48.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,122.0,341,395,0,736,1.0,2.0,0.0,2.0,3.0,0.0,19.0,28.0,0.0,44.0,37.0,0.0,40.0,58.0,0.0,40.0,47.0,0.0,37.0,30.0,0.0,32.0,33.0,0.0,39.0,29.0,0.0,21.0,25.0,0.0,18.0,24.0,0.0,48.0,79.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,123.0,374,383,0,757,2.0,1.0,0.0,5.0,6.0,0.0,23.0,25.0,0.0,38.0,57.0,0.0,66.0,38.0,0.0,32.0,48.0,0.0,48.0,44.0,0.0,27.0,20.0,0.0,27.0,28.0,0.0,22.0,21.0,0.0,25.0,18.0,0.0,59.0,77.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,124.0,445,448,0,893,2.0,1.0,0.0,5.0,5.0,0.0,25.0,28.0,0.0,58.0,59.0,0.0,63.0,70.0,0.0,65.0,54.0,0.0,52.0,34.0,0.0,32.0,40.0,0.0,23.0,37.0,0.0,41.0,38.0,0.0,19.0,25.0,0.0,60.0,57.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,125.0,436,469,0,905,3.0,2.0,0.0,1.0,4.0,0.0,29.0,35.0,0.0,50.0,48.0,0.0,68.0,75.0,0.0,54.0,56.0,0.0,52.0,43.0,0.0,35.0,30.0,0.0,31.0,29.0,0.0,26.0,25.0,0.0,26.0,43.0,0.0,61.0,79.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,126.0,2784,3098,0,5882,29.0,38.0,0.0,39.0,45.0,0.0,228.0,252.0,0.0,342.0,382.0,0.0,408.0,393.0,0.0,318.0,333.0,0.0,290.0,246.0,0.0,218.0,262.0,0.0,258.0,284.0,0.0,236.0,292.0,0.0,180.0,223.0,0.0,238.0,348.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,127.0,1077,1017,0,2094,11.0,9.0,0.0,21.0,13.0,0.0,95.0,90.0,0.0,143.0,133.0,0.0,163.0,172.0,0.0,123.0,103.0,0.0,95.0,69.0,0.0,64.0,57.0,0.0,79.0,84.0,0.0,109.0,121.0,0.0,83.0,71.0,0.0,91.0,95.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,128.0,872,966,0,1838,7.0,9.0,0.0,16.0,17.0,0.0,84.0,91.0,0.0,111.0,109.0,0.0,131.0,107.0,0.0,96.0,101.0,0.0,90.0,86.0,0.0,56.0,69.0,0.0,76.0,99.0,0.0,64.0,82.0,0.0,64.0,88.0,0.0,77.0,108.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,129.0,209,251,0,460,1.0,2.0,0.0,1.0,2.0,0.0,15.0,18.0,0.0,20.0,23.0,0.0,33.0,39.0,0.0,31.0,35.0,0.0,25.0,22.0,0.0,16.0,20.0,0.0,20.0,26.0,0.0,17.0,20.0,0.0,12.0,12.0,0.0,18.0,32.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,130.0,271,345,0,616,4.0,3.0,0.0,1.0,1.0,0.0,19.0,18.0,0.0,34.0,38.0,0.0,41.0,53.0,0.0,36.0,43.0,0.0,31.0,30.0,0.0,21.0,26.0,0.0,22.0,29.0,0.0,26.0,24.0,0.0,14.0,21.0,0.0,22.0,59.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,131.0,413,413,0,826,6.0,5.0,0.0,4.0,4.0,0.0,36.0,25.0,0.0,40.0,34.0,0.0,50.0,59.0,0.0,61.0,52.0,0.0,52.0,44.0,0.0,24.0,28.0,0.0,33.0,19.0,0.0,24.0,24.0,0.0,29.0,27.0,0.0,54.0,92.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,132.0,368,406,0,774,2.0,1.0,0.0,4.0,3.0,0.0,28.0,23.0,0.0,46.0,46.0,0.0,50.0,64.0,0.0,53.0,36.0,0.0,39.0,40.0,0.0,30.0,40.0,0.0,25.0,31.0,0.0,20.0,16.0,0.0,16.0,21.0,0.0,55.0,85.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,133.0,495,488,0,983,1.0,4.0,0.0,7.0,5.0,0.0,41.0,34.0,0.0,67.0,47.0,0.0,82.0,73.0,0.0,50.0,59.0,0.0,59.0,41.0,0.0,27.0,36.0,0.0,39.0,27.0,0.0,25.0,28.0,0.0,24.0,33.0,0.0,73.0,101.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,134.0,443,419,0,862,0.0,1.0,0.0,4.0,5.0,0.0,34.0,35.0,0.0,50.0,50.0,0.0,84.0,64.0,0.0,70.0,53.0,0.0,47.0,37.0,0.0,31.0,32.0,0.0,28.0,29.0,0.0,28.0,20.0,0.0,14.0,22.0,0.0,53.0,71.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,135.0,493,374,0,867,4.0,3.0,0.0,3.0,3.0,0.0,42.0,40.0,0.0,74.0,58.0,0.0,83.0,59.0,0.0,67.0,55.0,0.0,52.0,32.0,0.0,50.0,25.0,0.0,37.0,30.0,0.0,27.0,20.0,0.0,21.0,8.0,0.0,33.0,41.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,136.0,216,264,0,480,1.0,2.0,0.0,1.0,1.0,0.0,6.0,14.0,0.0,20.0,37.0,0.0,40.0,49.0,0.0,30.0,34.0,0.0,29.0,24.0,0.0,19.0,19.0,0.0,11.0,10.0,0.0,13.0,10.0,0.0,9.0,19.0,0.0,37.0,45.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,137.0,329,283,0,612,2.0,3.0,0.0,7.0,2.0,0.0,12.0,13.0,0.0,31.0,25.0,0.0,34.0,42.0,0.0,28.0,31.0,0.0,30.0,30.0,0.0,33.0,24.0,0.0,26.0,24.0,0.0,19.0,21.0,0.0,27.0,14.0,0.0,80.0,54.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,138.0,343,299,0,642,3.0,2.0,0.0,4.0,2.0,0.0,22.0,19.0,0.0,31.0,40.0,0.0,53.0,37.0,0.0,39.0,33.0,0.0,33.0,32.0,0.0,40.0,18.0,0.0,36.0,25.0,0.0,25.0,14.0,0.0,14.0,15.0,0.0,43.0,62.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,139.0,442,412,0,854,4.0,3.0,0.0,0.0,2.0,0.0,44.0,26.0,0.0,65.0,70.0,0.0,71.0,64.0,0.0,68.0,51.0,0.0,45.0,31.0,0.0,37.0,27.0,0.0,31.0,27.0,0.0,22.0,27.0,0.0,19.0,20.0,0.0,36.0,64.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,140.0,301,322,0,623,1.0,0.0,0.0,2.0,6.0,0.0,13.0,25.0,0.0,34.0,32.0,0.0,59.0,60.0,0.0,48.0,40.0,0.0,38.0,28.0,0.0,21.0,22.0,0.0,14.0,14.0,0.0,17.0,28.0,0.0,21.0,26.0,0.0,33.0,41.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,141.0,327,313,0,640,3.0,3.0,0.0,3.0,2.0,0.0,25.0,20.0,0.0,35.0,42.0,0.0,55.0,69.0,0.0,61.0,48.0,0.0,41.0,24.0,0.0,20.0,24.0,0.0,24.0,18.0,0.0,17.0,18.0,0.0,16.0,10.0,0.0,27.0,35.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,142.0,304,357,0,661,0.0,0.0,0.0,4.0,5.0,0.0,19.0,20.0,0.0,28.0,51.0,0.0,52.0,64.0,0.0,58.0,49.0,0.0,33.0,28.0,0.0,13.0,22.0,0.0,23.0,21.0,0.0,13.0,16.0,0.0,13.0,17.0,0.0,48.0,64.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,143.0,412,344,0,756,4.0,3.0,0.0,3.0,2.0,0.0,36.0,33.0,0.0,31.0,48.0,0.0,66.0,45.0,0.0,56.0,43.0,0.0,46.0,33.0,0.0,44.0,27.0,0.0,33.0,24.0,0.0,20.0,17.0,0.0,22.0,18.0,0.0,51.0,51.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,451.0,767,795,0,1562,12.0,13.0,0.0,21.0,22.0,0.0,113.0,120.0,0.0,128.0,99.0,0.0,83.0,95.0,0.0,70.0,74.0,0.0,90.0,108.0,0.0,90.0,84.0,0.0,63.0,69.0,0.0,38.0,46.0,0.0,27.0,27.0,0.0,32.0,38.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,452.0,647,649,0,1296,18.0,12.0,0.0,20.0,24.0,0.0,98.0,100.0,0.0,73.0,76.0,0.0,67.0,75.0,0.0,92.0,79.0,0.0,92.0,91.0,0.0,69.0,74.0,0.0,52.0,43.0,0.0,27.0,26.0,0.0,20.0,26.0,0.0,19.0,23.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,453.0,506,523,0,1029,10.0,8.0,0.0,10.0,10.0,0.0,78.0,75.0,0.0,84.0,91.0,0.0,72.0,58.0,0.0,49.0,45.0,0.0,37.0,41.0,0.0,39.0,54.0,0.0,61.0,57.0,0.0,35.0,43.0,0.0,17.0,16.0,0.0,14.0,25.0,0.0
