CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_NVA_ALIANZA,PRI_PVEM,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,633,2,18.0,151.0,48.0,252.0,15.0,10.0,10.0,63.0,11.0,5.0,,52.0,0.0,0.0,35.0,670.0,1493
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,634,1,8.0,61.0,17.0,87.0,6.0,6.0,7.0,34.0,7.0,3.0,,19.0,0.0,0.0,12.0,267.0,643
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,635,1,14.0,62.0,13.0,135.0,7.0,8.0,10.0,24.0,5.0,4.0,,18.0,0.0,0.0,17.0,317.0,652
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,636,1,11.0,44.0,11.0,104.0,6.0,9.0,1.0,25.0,4.0,4.0,,19.0,0.0,0.0,12.0,250.0,694
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,637,1,6.0,20.0,7.0,53.0,3.0,3.0,5.0,6.0,3.0,4.0,,10.0,0.0,0.0,5.0,125.0,313
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,638,2,11.0,79.0,15.0,138.0,8.0,6.0,10.0,29.0,8.0,3.0,,31.0,0.0,0.0,16.0,354.0,997
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,639,1,7.0,58.0,12.0,95.0,4.0,5.0,8.0,28.0,0.0,0.0,,17.0,0.0,0.0,10.0,244.0,626
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,640,2,18.0,90.0,24.0,202.0,2.0,5.0,2.0,36.0,5.0,5.0,,29.0,0.0,0.0,21.0,439.0,1104
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,641,1,10.0,48.0,22.0,140.0,2.0,3.0,11.0,13.0,3.0,3.0,,13.0,0.0,0.0,7.0,275.0,523
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,668,2,19.0,117.0,20.0,11.0,7.0,9.0,7.0,46.0,9.0,11.0,,20.0,0.0,0.0,11.0,287.0,850
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,669,2,8.0,189.0,39.0,23.0,10.0,3.0,8.0,47.0,3.0,10.0,,17.0,0.0,1.0,17.0,375.0,1069
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,670,1,15.0,86.0,13.0,12.0,2.0,8.0,2.0,40.0,4.0,6.0,,11.0,0.0,0.0,7.0,206.0,556
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,671,1,10.0,103.0,13.0,12.0,6.0,10.0,11.0,58.0,2.0,5.0,,7.0,0.0,0.0,15.0,252.0,714
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,672,2,16.0,112.0,26.0,7.0,1.0,7.0,12.0,59.0,10.0,10.0,,9.0,0.0,2.0,21.0,292.0,1019
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,673,2,72.0,68.0,7.0,7.0,4.0,11.0,8.0,31.0,18.0,21.0,,1.0,0.0,1.0,21.0,270.0,1076
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,674,3,147.0,93.0,34.0,15.0,8.0,33.0,24.0,73.0,35.0,38.0,,2.0,0.0,3.0,39.0,544.0,1698
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,675,3,52.0,153.0,30.0,9.0,4.0,16.0,20.0,76.0,22.0,25.0,,5.0,0.0,0.0,13.0,425.0,1671
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,676,2,14.0,123.0,11.0,14.0,7.0,10.0,9.0,36.0,10.0,3.0,,10.0,0.0,0.0,14.0,261.0,859
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,677,1,6.0,86.0,10.0,14.0,5.0,3.0,9.0,17.0,6.0,7.0,,6.0,0.0,0.0,13.0,182.0,528
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,678,2,10.0,111.0,17.0,7.0,3.0,10.0,8.0,30.0,11.0,10.0,,13.0,0.0,0.0,16.0,246.0,855
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,679,2,9.0,126.0,23.0,20.0,3.0,5.0,3.0,41.0,3.0,7.0,,11.0,0.0,0.0,13.0,264.0,780
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,680,5,62.0,348.0,54.0,34.0,13.0,20.0,43.0,157.0,24.0,37.0,,23.0,0.0,0.0,29.0,844.0,3194
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,681,5,80.0,347.0,47.0,30.0,21.0,62.0,63.0,236.0,44.0,69.0,,23.0,0.0,0.0,38.0,1060.0,3165
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,682,2,15.0,217.0,18.0,18.0,8.0,7.0,17.0,71.0,6.0,11.0,,26.0,0.0,0.0,26.0,440.0,1301
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,683,2,18.0,216.0,26.0,15.0,13.0,10.0,15.0,64.0,9.0,15.0,,12.0,0.0,0.0,26.0,439.0,1223
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,684,1,12.0,126.0,16.0,4.0,1.0,4.0,6.0,33.0,7.0,11.0,,10.0,0.0,0.0,12.0,242.0,602
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,685,2,18.0,210.0,43.0,9.0,7.0,9.0,20.0,37.0,2.0,20.0,,14.0,0.0,0.0,22.0,411.0,1405
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,686,2,11.0,144.0,27.0,4.0,10.0,9.0,17.0,34.0,6.0,6.0,,11.0,0.0,0.0,24.0,303.0,1202
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,687,2,14.0,129.0,29.0,12.0,6.0,10.0,10.0,36.0,5.0,15.0,,15.0,0.0,0.0,17.0,298.0,1053
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,688,2,12.0,154.0,24.0,11.0,6.0,4.0,14.0,33.0,5.0,4.0,,12.0,0.0,0.0,18.0,297.0,998
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,689,2,15.0,146.0,27.0,5.0,3.0,7.0,8.0,33.0,4.0,10.0,,12.0,0.0,1.0,13.0,284.0,950
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,690,1,7.0,62.0,5.0,3.0,2.0,3.0,9.0,23.0,4.0,5.0,,3.0,0.0,0.0,9.0,135.0,514
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,691,2,4.0,108.0,18.0,12.0,3.0,2.0,2.0,40.0,4.0,3.0,,9.0,0.0,0.0,13.0,218.0,787
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,692,2,8.0,119.0,24.0,12.0,5.0,5.0,14.0,32.0,5.0,11.0,,10.0,0.0,0.0,12.0,257.0,1016
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,693,2,11.0,124.0,24.0,14.0,4.0,5.0,7.0,40.0,5.0,11.0,,10.0,0.0,0.0,12.0,267.0,1003
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,694,5,122.0,333.0,46.0,20.0,31.0,49.0,49.0,204.0,55.0,56.0,,18.0,0.0,1.0,56.0,1040.0,3275
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,695,2,12.0,164.0,24.0,18.0,4.0,7.0,22.0,70.0,11.0,26.0,,13.0,0.0,0.0,17.0,388.0,1106
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,696,2,79.0,138.0,24.0,15.0,7.0,14.0,5.0,53.0,9.0,17.0,,6.0,0.0,1.0,17.0,385.0,955
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,697,2,19.0,102.0,19.0,20.0,5.0,11.0,7.0,40.0,10.0,17.0,,20.0,0.0,1.0,16.0,287.0,864
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,698,2,7.0,186.0,17.0,17.0,13.0,9.0,17.0,58.0,13.0,19.0,,11.0,0.0,1.0,17.0,385.0,1158
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,699,1,11.0,83.0,14.0,9.0,4.0,3.0,10.0,41.0,4.0,7.0,,5.0,0.0,1.0,13.0,205.0,492
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,700,2,13.0,136.0,21.0,17.0,6.0,11.0,8.0,68.0,5.0,14.0,,9.0,0.0,0.0,19.0,327.0,1000
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,701,2,12.0,158.0,24.0,11.0,7.0,8.0,11.0,79.0,11.0,14.0,,17.0,0.0,0.0,25.0,377.0,1106
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,702,3,71.0,164.0,36.0,19.0,10.0,18.0,27.0,114.0,34.0,32.0,,8.0,0.0,2.0,29.0,564.0,1814
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,703,2,33.0,141.0,16.0,12.0,10.0,19.0,22.0,91.0,16.0,23.0,,7.0,0.0,1.0,23.0,414.0,1184
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,704,2,23.0,107.0,11.0,9.0,3.0,11.0,26.0,69.0,11.0,11.0,,4.0,0.0,2.0,6.0,293.0,1082
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,705,2,21.0,72.0,10.0,7.0,4.0,14.0,22.0,54.0,11.0,25.0,,3.0,0.0,1.0,13.0,257.0,898
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,706,1,16.0,84.0,5.0,4.0,3.0,11.0,9.0,47.0,9.0,6.0,,3.0,0.0,0.0,13.0,210.0,593
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,707,2,15.0,110.0,11.0,14.0,8.0,15.0,14.0,43.0,8.0,12.0,,4.0,0.0,1.0,19.0,274.0,840
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,708,2,37.0,117.0,11.0,8.0,3.0,19.0,26.0,61.0,13.0,16.0,,7.0,0.0,2.0,17.0,337.0,1002
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,709,3,76.0,178.0,23.0,20.0,8.0,35.0,31.0,103.0,30.0,50.0,,7.0,0.0,7.0,52.0,620.0,1894
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,710,2,16.0,130.0,13.0,12.0,6.0,8.0,10.0,41.0,7.0,4.0,,13.0,0.0,0.0,14.0,274.0,1079
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,711,2,18.0,165.0,35.0,7.0,8.0,1.0,6.0,38.0,3.0,2.0,,13.0,0.0,0.0,17.0,313.0,1134
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,712,1,13.0,88.0,20.0,10.0,3.0,0.0,6.0,27.0,5.0,5.0,,5.0,0.0,0.0,8.0,190.0,641
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,713,2,9.0,124.0,22.0,7.0,8.0,9.0,10.0,41.0,7.0,15.0,,7.0,0.0,0.0,11.0,270.0,1089
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,714,2,8.0,131.0,24.0,11.0,3.0,6.0,9.0,51.0,4.0,5.0,,9.0,0.0,0.0,16.0,277.0,1063
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,715,2,15.0,134.0,23.0,14.0,11.0,6.0,10.0,46.0,6.0,7.0,,21.0,0.0,0.0,18.0,311.0,1182
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,716,1,8.0,72.0,10.0,6.0,3.0,3.0,0.0,27.0,3.0,9.0,,9.0,0.0,0.0,10.0,160.0,622
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,717,2,16.0,149.0,14.0,7.0,4.0,5.0,14.0,60.0,4.0,10.0,,15.0,0.0,0.0,11.0,309.0,1077
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,718,2,10.0,179.0,33.0,11.0,8.0,9.0,16.0,57.0,1.0,17.0,,20.0,0.0,0.0,22.0,383.0,1463
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,719,2,19.0,168.0,24.0,9.0,3.0,6.0,10.0,62.0,1.0,4.0,,12.0,0.0,0.0,19.0,337.0,1128
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,720,2,20.0,192.0,28.0,25.0,4.0,7.0,14.0,65.0,7.0,11.0,,18.0,0.0,0.0,36.0,427.0,1488
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,721,2,12.0,149.0,21.0,17.0,7.0,6.0,10.0,60.0,7.0,8.0,,21.0,0.0,0.0,16.0,334.0,1282
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,722,2,7.0,150.0,20.0,11.0,9.0,12.0,4.0,43.0,5.0,9.0,,10.0,0.0,0.0,17.0,297.0,1243
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,723,1,5.0,54.0,12.0,4.0,3.0,1.0,4.0,15.0,1.0,3.0,,8.0,0.0,0.0,9.0,119.0,448
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,724,2,13.0,100.0,14.0,9.0,4.0,4.0,6.0,25.0,3.0,6.0,,11.0,0.0,0.0,16.0,211.0,788
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,725,2,10.0,139.0,23.0,11.0,7.0,13.0,12.0,49.0,3.0,8.0,,17.0,0.0,0.0,18.0,310.0,1462
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,726,2,20.0,153.0,11.0,10.0,7.0,9.0,8.0,37.0,1.0,10.0,,16.0,0.0,0.0,16.0,298.0,1166
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,727,2,9.0,158.0,13.0,10.0,2.0,8.0,12.0,42.0,8.0,11.0,,14.0,0.0,0.0,19.0,306.0,1097
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,728,1,12.0,49.0,5.0,11.0,4.0,8.0,4.0,25.0,8.0,8.0,,2.0,0.0,0.0,5.0,141.0,478
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,729,3,98.0,177.0,22.0,13.0,10.0,26.0,29.0,93.0,32.0,27.0,,4.0,0.0,4.0,28.0,563.0,1624
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,730,1,13.0,71.0,10.0,10.0,3.0,5.0,9.0,40.0,8.0,10.0,,0.0,0.0,2.0,3.0,184.0,557
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,731,1,7.0,99.0,16.0,10.0,1.0,9.0,10.0,36.0,13.0,13.0,,5.0,0.0,0.0,12.0,231.0,669
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,732,2,30.0,147.0,20.0,17.0,6.0,12.0,16.0,46.0,13.0,12.0,,10.0,0.0,0.0,18.0,347.0,994
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,733,2,18.0,145.0,23.0,16.0,10.0,11.0,16.0,73.0,9.0,14.0,,6.0,0.0,1.0,23.0,365.0,1067
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,734,1,24.0,50.0,5.0,1.0,2.0,10.0,9.0,22.0,8.0,7.0,,4.0,0.0,1.0,8.0,151.0,591
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,735,1,6.0,70.0,8.0,13.0,5.0,11.0,10.0,25.0,4.0,12.0,,2.0,0.0,0.0,6.0,172.0,442
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,736,2,15.0,110.0,8.0,11.0,9.0,6.0,10.0,15.0,2.0,9.0,,4.0,0.0,2.0,7.0,208.0,1001
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,737,2,13.0,90.0,12.0,11.0,6.0,4.0,5.0,28.0,4.0,7.0,,7.0,0.0,0.0,6.0,193.0,888
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,738,2,19.0,114.0,10.0,7.0,6.0,8.0,9.0,33.0,8.0,8.0,,4.0,0.0,2.0,9.0,237.0,892
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,739,1,8.0,106.0,8.0,6.0,3.0,4.0,6.0,26.0,6.0,2.0,,9.0,0.0,0.0,11.0,195.0,703
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,740,2,15.0,166.0,18.0,15.0,8.0,7.0,6.0,57.0,7.0,7.0,,9.0,0.0,0.0,17.0,332.0,1103
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,741,2,8.0,118.0,8.0,6.0,4.0,4.0,8.0,36.0,3.0,4.0,,8.0,0.0,1.0,5.0,213.0,806
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,742,1,6.0,63.0,7.0,6.0,2.0,6.0,6.0,28.0,1.0,2.0,,4.0,0.0,1.0,14.0,146.0,497
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,743,1,11.0,56.0,4.0,4.0,4.0,6.0,5.0,23.0,2.0,6.0,,4.0,0.0,1.0,8.0,134.0,414
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,744,1,8.0,85.0,13.0,12.0,4.0,5.0,4.0,31.0,3.0,10.0,,5.0,0.0,0.0,6.0,186.0,642
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,745,1,6.0,93.0,12.0,17.0,3.0,10.0,4.0,22.0,6.0,4.0,,4.0,0.0,0.0,11.0,192.0,698
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,746,2,10.0,109.0,20.0,12.0,6.0,8.0,10.0,45.0,6.0,17.0,,13.0,0.0,0.0,14.0,270.0,872
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,747,1,8.0,83.0,2.0,2.0,5.0,2.0,5.0,23.0,4.0,5.0,,6.0,0.0,0.0,12.0,157.0,476
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,748,1,6.0,106.0,16.0,10.0,3.0,6.0,6.0,40.0,7.0,17.0,,8.0,0.0,0.0,13.0,238.0,686
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,749,1,3.0,55.0,4.0,6.0,1.0,1.0,3.0,16.0,1.0,5.0,,3.0,0.0,0.0,5.0,103.0,317
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,750,1,12.0,71.0,4.0,9.0,2.0,3.0,3.0,17.0,3.0,4.0,,2.0,0.0,0.0,4.0,134.0,509
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,751,1,7.0,45.0,6.0,5.0,6.0,4.0,0.0,25.0,0.0,2.0,,2.0,0.0,0.0,5.0,107.0,373
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,752,1,15.0,53.0,7.0,6.0,3.0,1.0,7.0,41.0,2.0,6.0,,4.0,0.0,0.0,12.0,157.0,572
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,753,1,13.0,92.0,20.0,12.0,2.0,11.0,9.0,29.0,2.0,14.0,,13.0,0.0,0.0,16.0,233.0,636
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,754,1,5.0,49.0,13.0,1.0,1.0,5.0,4.0,4.0,1.0,5.0,,3.0,0.0,0.0,4.0,95.0,318
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,755,1,9.0,42.0,6.0,1.0,2.0,3.0,8.0,18.0,4.0,4.0,,3.0,0.0,0.0,5.0,105.0,312
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,756,1,8.0,57.0,17.0,10.0,5.0,5.0,2.0,16.0,1.0,5.0,,5.0,0.0,0.0,9.0,140.0,589
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,757,1,14.0,61.0,9.0,5.0,2.0,6.0,3.0,38.0,3.0,3.0,,9.0,0.0,0.0,4.0,157.0,693
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,758,1,2.0,19.0,2.0,3.0,0.0,2.0,4.0,11.0,2.0,9.0,,9.0,0.0,0.0,4.0,67.0,466
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,759,1,31.0,49.0,4.0,3.0,1.0,12.0,3.0,20.0,6.0,6.0,,5.0,0.0,0.0,13.0,153.0,555
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,760,1,12.0,57.0,6.0,6.0,5.0,5.0,7.0,23.0,5.0,6.0,,3.0,0.0,0.0,7.0,142.0,542
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,761,1,10.0,56.0,5.0,6.0,7.0,3.0,5.0,18.0,3.0,5.0,,4.0,0.0,1.0,7.0,130.0,631
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,762,2,21.0,74.0,11.0,5.0,3.0,4.0,6.0,36.0,4.0,8.0,,4.0,0.0,0.0,10.0,186.0,889
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,763,2,44.0,118.0,11.0,11.0,6.0,16.0,12.0,64.0,11.0,16.0,,5.0,0.0,1.0,18.0,333.0,451
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,764,1,55.0,31.0,4.0,5.0,0.0,12.0,14.0,19.0,6.0,8.0,,0.0,0.0,1.0,25.0,180.0,701
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,765,2,83.0,42.0,5.0,5.0,0.0,25.0,8.0,37.0,14.0,8.0,,1.0,0.0,1.0,25.0,254.0,1011
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,766,1,36.0,41.0,3.0,6.0,1.0,10.0,5.0,24.0,11.0,13.0,,3.0,0.0,0.0,17.0,170.0,546
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,767,2,33.0,183.0,39.0,33.0,7.0,4.0,13.0,68.0,8.0,10.0,,8.0,0.0,0.0,11.0,417.0,1324
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,768,4,37.0,321.0,41.0,66.0,15.0,18.0,29.0,118.0,17.0,23.0,,11.0,0.0,1.0,35.0,732.0,2601
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,769,2,16.0,145.0,13.0,20.0,8.0,2.0,11.0,46.0,2.0,8.0,,3.0,0.0,1.0,14.0,289.0,981
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,770,2,8.0,136.0,28.0,33.0,7.0,11.0,10.0,45.0,2.0,6.0,,6.0,0.0,0.0,14.0,306.0,794
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,771,2,10.0,165.0,25.0,16.0,4.0,5.0,7.0,55.0,4.0,8.0,,4.0,0.0,0.0,17.0,320.0,1068
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,772,1,7.0,65.0,7.0,12.0,1.0,1.0,6.0,13.0,4.0,1.0,,5.0,0.0,0.0,11.0,133.0,443
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,773,1,71.0,13.0,4.0,7.0,6.0,7.0,4.0,15.0,9.0,12.0,,1.0,0.0,4.0,12.0,165.0,688
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,774,1,13.0,39.0,1.0,3.0,1.0,2.0,5.0,15.0,4.0,2.0,,1.0,0.0,0.0,5.0,91.0,375
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,811,1,21.0,67.0,16.0,54.0,5.0,13.0,4.0,22.0,9.0,5.0,,16.0,0.0,0.0,16.0,248.0,686
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,812,2,16.0,71.0,20.0,82.0,9.0,20.0,11.0,29.0,9.0,4.0,,17.0,0.0,0.0,16.0,304.0,902
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,813,2,14.0,97.0,28.0,85.0,14.0,6.0,8.0,30.0,6.0,4.0,,27.0,0.0,0.0,9.0,328.0,820
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,814,2,35.0,54.0,19.0,21.0,7.0,27.0,18.0,51.0,14.0,14.0,,2.0,0.0,1.0,19.0,282.0,920
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,815,1,22.0,42.0,15.0,21.0,8.0,23.0,10.0,39.0,4.0,10.0,,5.0,0.0,0.0,15.0,214.0,731
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,816,2,13.0,56.0,18.0,50.0,9.0,19.0,9.0,28.0,8.0,8.0,,5.0,0.0,0.0,9.0,232.0,866
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,817,2,23.0,87.0,8.0,16.0,10.0,43.0,12.0,56.0,16.0,16.0,,6.0,0.0,0.0,11.0,304.0,900
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,818,2,21.0,66.0,32.0,53.0,13.0,13.0,11.0,32.0,11.0,8.0,,10.0,0.0,0.0,14.0,284.0,930
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,819,1,19.0,38.0,15.0,24.0,8.0,23.0,13.0,34.0,12.0,10.0,,1.0,0.0,1.0,7.0,205.0,715
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,820,1,8.0,24.0,10.0,45.0,27.0,8.0,2.0,35.0,8.0,1.0,,8.0,0.0,0.0,12.0,188.0,564
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,821,1,11.0,38.0,13.0,22.0,7.0,9.0,9.0,32.0,4.0,6.0,,3.0,0.0,1.0,8.0,163.0,497
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,822,2,22.0,62.0,23.0,73.0,15.0,22.0,11.0,49.0,12.0,12.0,,9.0,0.0,0.0,15.0,325.0,1281
